context_type,context_type_encoded,role,cohort,standardized_dimension,standardized_label,count,bins,filename
Original,0,farmer,people,eyewear_type,eyeglasses,2,5,farmer
Original,0,farmer,people,eyewear_type,reading glasses,4,5,farmer
Original,0,farmer,people,eyewear_type,rectangular,4,5,farmer
Original,0,farmer,people,eyewear_type,rectangular metal rimmed,1,5,farmer
Original,0,farmer,people,eyewear_type,rectangular reading glasses,1,5,farmer
Original,0,farmer,people,facial_hair_color,black,14,4,farmer
Original,0,farmer,people,facial_hair_color,gray,24,4,farmer
Original,0,farmer,people,facial_hair_color,tomato reddish,1,4,farmer
Original,0,farmer,people,facial_hair_color,white,10,4,farmer
Original,0,farmer,people,facial_hair_present,no,5,2,farmer
Original,0,farmer,people,facial_hair_present,yes,30,2,farmer
Original,0,farmer,people,facial_hair_style,beard,10,7,farmer
Original,0,farmer,people,facial_hair_style,full beard,2,7,farmer
Original,0,farmer,people,facial_hair_style,moustache,12,7,farmer
Original,0,farmer,people,facial_hair_style,short beard,2,7,farmer
Original,0,farmer,people,facial_hair_style,sideburns,2,7,farmer
Original,0,farmer,people,facial_hair_style,stubbled,6,7,farmer
Original,0,farmer,people,facial_hair_style,trimmed,2,7,farmer
Original,0,farmer,people,gaze_direction,center,1,5,farmer
Original,0,farmer,people,gaze_direction,down,20,5,farmer
Original,0,farmer,people,gaze_direction,left,2,5,farmer
Original,0,farmer,people,gaze_direction,right,1,5,farmer
Original,0,farmer,people,gaze_direction,up,11,5,farmer
Original,0,farmer,people,gender_presentation,male,59,1,farmer
Original,0,farmer,people,hair_color,black,19,3,farmer
Original,0,farmer,people,hair_color,gray,38,3,farmer
Original,0,farmer,people,hair_color,white,6,3,farmer
Original,0,farmer,people,hair_present,yes,39,1,farmer
Original,0,farmer,people,hair_style,shaved,1,2,farmer
Original,0,farmer,people,hair_style,short,37,2,farmer
Original,0,farmer,people,head_covering_color,beige,9,18,farmer
Original,0,farmer,people,head_covering_color,black,6,18,farmer
Original,0,farmer,people,head_covering_color,black coverings,3,18,farmer
Original,0,farmer,people,head_covering_color,brown,2,18,farmer
Original,0,farmer,people,head_covering_color,dark gray,1,18,farmer
Original,0,farmer,people,head_covering_color,dark violet,1,18,farmer
Original,0,farmer,people,head_covering_color,darkblue,1,18,farmer
Original,0,farmer,people,head_covering_color,darkviolet,4,18,farmer
Original,0,farmer,people,head_covering_color,gray,2,18,farmer
Original,0,farmer,people,head_covering_color,green,2,18,farmer
Original,0,farmer,people,head_covering_color,lightyellow,2,18,farmer
Original,0,farmer,people,head_covering_color,olive drab,2,18,farmer
Original,0,farmer,people,head_covering_color,pale green,1,18,farmer
Original,0,farmer,people,head_covering_color,tan,9,18,farmer
Original,0,farmer,people,head_covering_color,tan coverings,3,18,farmer
Original,0,farmer,people,head_covering_color,tomato,7,18,farmer
Original,0,farmer,people,head_covering_color,tomato reddish,1,18,farmer
Original,0,farmer,people,head_covering_color,yellow,3,18,farmer
Original,0,farmer,people,head_covering_present,no,2,2,farmer
Original,0,farmer,people,head_covering_present,yes,47,2,farmer
Original,0,farmer,people,head_covering_type,baseball cap,1,13,farmer
Original,0,farmer,people,head_covering_type,cowboy hat,1,13,farmer
Original,0,farmer,people,head_covering_type,fedora,1,13,farmer
Original,0,farmer,people,head_covering_type,felt hat,1,13,farmer
Original,0,farmer,people,head_covering_type,flat cap,1,13,farmer
Original,0,farmer,people,head_covering_type,generic hat,1,13,farmer
Original,0,farmer,people,head_covering_type,straw hat,7,13,farmer
Original,0,farmer,people,head_covering_type,straw hat merged variants,18,13,farmer
Original,0,farmer,people,head_covering_type,straw hat normalized variants,6,13,farmer
Original,0,farmer,people,head_covering_type,wide brim woven hat,1,13,farmer
Original,0,farmer,people,head_covering_type,wide brimmed hat unspecified,1,13,farmer
Original,0,farmer,people,head_covering_type,wide brimmed straw hat,1,13,farmer
Original,0,farmer,people,head_covering_type,wide brimmed sunhat,3,13,farmer
Original,0,farmer,people,material,canvas,3,19,farmer
Original,0,farmer,people,material,chambray,1,19,farmer
Original,0,farmer,people,material,cotton,7,19,farmer
Original,0,farmer,people,material,denim,9,19,farmer
Original,0,farmer,people,material,fabric,1,19,farmer
Original,0,farmer,people,material,leather,4,19,farmer
Original,0,farmer,people,material,metal,1,19,farmer
Original,0,farmer,people,material,metal clips,1,19,farmer
Original,0,farmer,people,occlusions,occlusion partial,17,2,farmer
Original,0,farmer,people,occlusions,partial occlusion,19,2,farmer
Original,0,farmer,people,orientation,front,12,2,farmer
Original,0,farmer,people,orientation,three quarter,8,2,farmer
Original,0,farmer,people,pattern,checkered,1,2,farmer
Original,0,farmer,people,pattern,plaid,6,2,farmer
Original,0,farmer,people,pose,arms crossed,1,27,farmer
Original,0,farmer,people,pose,bent forward,2,27,farmer
Original,0,farmer,people,pose,crossed legs,1,27,farmer
Original,0,farmer,people,pose,crouched,5,27,farmer
Original,0,farmer,people,pose,crouched kneeling,1,27,farmer
Original,0,farmer,people,pose,crouching alt token,1,27,farmer
Original,0,farmer,people,pose,forearms resting on knees,1,27,farmer
Original,0,farmer,people,pose,forward leaning,4,27,farmer
Original,0,farmer,people,pose,hands loose,1,27,farmer
Original,0,farmer,people,pose,head tilted downward,1,27,farmer
Original,0,farmer,people,pose,kneeling,7,27,farmer
Original,0,farmer,people,pose,kneeling right knee,1,27,farmer
Original,0,farmer,people,pose,leaning forward,1,27,farmer
Original,0,farmer,people,pose,left knee raised,1,27,farmer
Original,0,farmer,people,pose,low,2,27,farmer
Original,0,farmer,people,pose,reclined,3,27,farmer
Original,0,farmer,people,pose,relaxed,7,27,farmer
Original,0,farmer,people,pose,seated,9,27,farmer
Original,0,farmer,people,pose,slightly forward leaning,6,27,farmer
Original,0,farmer,people,pose,standing,2,27,farmer
Original,0,farmer,people,pose,steady torso,1,27,farmer
Original,0,farmer,people,pose,stooped,1,27,farmer
Original,0,farmer,people,pose,three quarter,1,27,farmer
Original,0,farmer,people,pose,upright,7,27,farmer
Original,0,farmer,people,pose,upright kneeling,1,27,farmer
Original,0,farmer,people,pose,upright leaning,1,27,farmer
Original,0,farmer,people,pose,upright relaxed,1,27,farmer
Original,0,farmer,people,pose_activity_gaze_direction,center,1,5,farmer
Original,0,farmer,people,pose_activity_gaze_direction,down,1,5,farmer
Original,0,farmer,people,pose_activity_gaze_direction,left,1,5,farmer
Original,0,farmer,people,pose_activity_gaze_direction,right,1,5,farmer
Original,0,farmer,people,pose_activity_gaze_direction,up,4,5,farmer
Original,0,farmer,people,pose_activity_occlusions,partial occlusion,10,1,farmer
Original,0,farmer,people,pose_activity_orientation,back,2,3,farmer
Original,0,farmer,people,pose_activity_orientation,front,4,3,farmer
Original,0,farmer,people,pose_activity_orientation,three quarter,4,3,farmer
Original,0,farmer,people,pose_activity_pose,arms crossed,1,10,farmer
Original,0,farmer,people,pose_activity_pose,relaxed,4,10,farmer
Original,0,farmer,people,pose_activity_pose,relaxed arms,1,10,farmer
Original,0,farmer,people,pose_activity_pose,relaxed posture,1,10,farmer
Original,0,farmer,people,pose_activity_pose,relaxed standing,1,10,farmer
Original,0,farmer,people,pose_activity_pose,slightly forward leaning,2,10,farmer
Original,0,farmer,people,pose_activity_pose,standing,2,10,farmer
Original,0,farmer,people,pose_activity_pose,torso turned,1,10,farmer
Original,0,farmer,people,pose_activity_pose,upright,9,10,farmer
Original,0,farmer,people,pose_activity_pose,walking,3,10,farmer
Original,0,farmer,people,role_hint,appears agricultural worker,2,4,farmer
Original,0,farmer,people,role_hint,appears to be rural outdoors worker,1,4,farmer
Original,0,farmer,people,role_hint,farm worker,3,4,farmer
Original,0,farmer,people,role_hint,farmer,15,4,farmer
Original,0,farmer,people,skin_tone,light,35,2,farmer
Original,0,farmer,people,skin_tone,medium,13,2,farmer
Original,0,farmer,people,texture,coarse,1,14,farmer
Original,0,farmer,people,texture,denim weave,1,14,farmer
Original,0,farmer,people,texture,heavy textured,1,14,farmer
Original,0,farmer,people,texture,heavy woven,3,14,farmer
Original,0,farmer,people,texture,rugged,1,14,farmer
Original,0,farmer,people,texture,scuffed,3,14,farmer
Original,0,farmer,people,texture,smooth,1,14,farmer
Original,0,farmer,people,texture,soft,2,14,farmer
Original,0,farmer,people,texture,soft textured,1,14,farmer
Original,0,farmer,people,texture,soft worn,1,14,farmer
Original,0,farmer,people,texture,stitched front pocket,1,14,farmer
Original,0,farmer,people,texture,textured,2,14,farmer
Original,0,farmer,people,texture,textured weave,1,14,farmer
Original,0,farmer,people,texture,woven,4,14,farmer
Original,0,farmer,safety,hazards,no detected,8,2,farmer
Original,0,farmer,safety,hazards,no observed,8,2,farmer
Original,0,farmer,safety,nsfw,no content,19,1,farmer
Original,0,farmer,texts,legibility,illegible,7,4,farmer
Original,0,farmer,texts,legibility,illegible text,2,4,farmer
Original,0,farmer,texts,legibility,not legible,14,4,farmer
Original,0,farmer,texts,legibility,partially illegible,2,4,farmer
Original,0,farmer,texts,plane,background,2,6,farmer
Original,0,farmer,texts,plane,foreground,5,6,farmer
Original,0,farmer,texts,plane,midground,4,6,farmer
Original,0,farmer,texts,plane,text foreground,6,6,farmer
Original,0,farmer,texts,plane,text midground,4,6,farmer
Original,0,farmer,texts,plane,text on background,2,6,farmer
Original,0,farmer,texts,side,center,7,6,farmer
Original,0,farmer,texts,side,left,2,6,farmer
Original,0,farmer,texts,side,right,2,6,farmer
Original,0,farmer,texts,side,text at center,8,6,farmer
Original,0,farmer,texts,side,text at right,2,6,farmer
Original,0,farmer,texts,side,text left,2,6,farmer
Original,0,farmer,totals,images,total,10,1,farmer
Original,0,farmer,totals,object_instances,total,56,1,farmer
Original,0,farmer,totals,people_instances,total,10,1,farmer
Original,0,farmer,totals,text_instances,total,0,1,farmer
Original,0,farmer,uncertainty,note,background left multi pane window with blurred outside objects,1,38,farmer
Original,0,farmer,uncertainty,note,background right dark vertical area partially occluded indiscernible,1,38,farmer
Original,0,farmer,uncertainty,note,details of items inside stacked baskets not visible indiscernible,1,38,farmer
Original,0,farmer,uncertainty,note,distant landscape details not identifiable due to soft focus,1,38,farmer
Original,0,farmer,uncertainty,note,exact counts of small objects on shelving approximate due to occlusion,1,38,farmer
Original,0,farmer,uncertainty,note,exact fiber composition of tan wide brimmed hat uncertain,1,38,farmer
Original,0,farmer,uncertainty,note,exact number of woven baskets approximate 5 6 due to occlusion,1,38,farmer
Original,0,farmer,uncertainty,note,exact weather outside not visible beyond diffuse light,1,38,farmer
Original,0,farmer,uncertainty,note,exterior view through window blurred and not identifiable,1,38,farmer
Original,0,farmer,uncertainty,note,floor behind rug slightly out of focus condition uncertain,1,38,farmer
Original,0,farmer,uncertainty,note,floor material not visible,1,38,farmer
Original,0,farmer,uncertainty,note,framed wall artwork text illegible due to glazing soft focus,1,38,farmer
Original,0,farmer,uncertainty,note,hanging wooden utensils cluster count approximate 2 3,1,38,farmer
Original,0,farmer,uncertainty,note,labels on shelving containers but not legible,1,38,farmer
Original,0,farmer,uncertainty,note,left shoe area partly shadowed fine details limited,1,38,farmer
Original,0,farmer,uncertainty,note,lower body items beyond foreground cushion partially occluded,1,38,farmer
Original,0,farmer,uncertainty,note,lower left shoe area obscured by deep shadow,1,38,farmer
Original,0,farmer,uncertainty,note,lower leg area partially out of frame,1,38,farmer
Original,0,farmer,uncertainty,note,lower legs footwear partially occluded by foreground objects,1,38,farmer
Original,0,farmer,uncertainty,note,lower limbs boots partially out of frame condition uncertain,1,38,farmer
Original,0,farmer,uncertainty,note,lower right frame portion of couch cushion cropped not fully visible,1,38,farmer
Original,0,farmer,uncertainty,note,midground left ceramic dish count approximate three due to occlusion,1,38,farmer
Original,0,farmer,uncertainty,note,minor marks on window glass uncertain dust condensation smudges,1,38,farmer
Original,0,farmer,uncertainty,note,no legible printed text found small clothing text details not readable,1,38,farmer
Original,0,farmer,uncertainty,note,possible small markings or text on lamp jars not readable,1,38,farmer
Original,0,farmer,uncertainty,note,printed embroidered text on clothing not visible legible,1,38,farmer
Original,0,farmer,uncertainty,note,small decorative objects in background shelving partially occluded,1,38,farmer
Original,0,farmer,uncertainty,note,small indistinct blurred region in far background left,1,38,farmer
Original,0,farmer,uncertainty,note,small items behind baskets partially occluded not identifiable,1,38,farmer
Original,0,farmer,uncertainty,note,small marks smudges on window glass not classifiable,1,38,farmer
Original,0,farmer,uncertainty,note,small object near foreground right shoe slightly out of focus,1,38,farmer
Original,0,farmer,uncertainty,note,small objects on right shelving partially occluded approximate counts,1,38,farmer
Original,0,farmer,uncertainty,note,small objects on shelving partially occluded or blurred,1,38,farmer
Original,0,farmer,uncertainty,note,small wooden object foreground left partially occluded,1,38,farmer
Original,0,farmer,uncertainty,note,text on straw hat partially illegible,1,38,farmer
Original,0,farmer,uncertainty,note,textile fiber composition of pillows blankets uncertain,1,38,farmer
Original,0,farmer,uncertainty,note,texture details obscured by bright backlight at windowsill,1,38,farmer
Original,0,farmer,uncertainty,note,tiny dark object near sofa partially visible and ambiguous,1,38,farmer
Original,0,farmer,uncertainty,token,distant round hay bales approximate 3 4,1,48,farmer
Original,0,farmer,uncertainty,token,distant tree line heavily blurred species indiscernible,28,48,farmer
Original,0,farmer,uncertainty,token,exact livestock count approximate dozens,1,48,farmer
Original,0,farmer,uncertainty,token,exact skin tone uncertain,1,48,farmer
Original,0,farmer,uncertainty,token,exact time not precisely known late afternoon early evening suggested,1,48,farmer
Original,0,farmer,uncertainty,token,exact tomato count in basket approximate 25 30,1,48,farmer
Original,0,farmer,uncertainty,token,face not visible rear facing,1,48,farmer
Original,0,farmer,uncertainty,token,facial expression uncertain due to occlusion,1,48,farmer
Original,0,farmer,uncertainty,token,indiscernible blur patches in far background,1,48,farmer
Original,0,farmer,uncertainty,token,lower legs footwear out of frame,9,48,farmer
Original,0,farmer,uncertainty,token,no legible small text observed,1,48,farmer
Original,0,farmer,uncertainty,token,no legible small text resolution,1,48,farmer
Original,0,farmer,uncertainty,token,number of wooden stake posts approximate 3 4 and partially visible,1,48,farmer
